provincia_id,provincia_nombre,causa_id,materia_id,materia_descripcion,materia_estadistica,circunscripcion_id,circunscripcion_descripcion,unidad_id,unidad_descripcion,causa_fecha_inicio,objeto_litigio_id,objeto_litigio_descripcion,objeto_litigio_estadistico,acto_procesal_descripcion,acto_procesal_fecha,estado_procesal,fecha_envio
14,Córdoba,110154,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-07,ACTIVO,2019-08-14
14,Córdoba,110162,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-11,ACTIVO,2019-08-14
14,Córdoba,110177,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-13,ACTIVO,2019-08-14
14,Córdoba,1101813,,,,2,Segunda,1010,"JUZG.DE NIÑEZ,ADOLES.VIOL.FLIAR Y DE GENERO 2ª NOM.SEC 3 - RIO IV",,,,,ARCHIVO,2019-04-23,PARALIZADO,2019-08-14
14,Córdoba,110205,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-11,ACTIVO,2019-08-14
14,Córdoba,110213,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-11,ACTIVO,2019-08-14
14,Córdoba,110240,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,110243,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-11,ACTIVO,2019-08-14
14,Córdoba,1102561,,,,2,Segunda,56,"JUZG.DE NIÑEZ,ADOLES.VIOL.FLIAR Y DE GENERO Y PENAL JUVENIL 1ª NOM.SEC 2 -RIO IV",,,,,ARCHIVO,2019-02-22,PARALIZADO,2019-08-14
14,Córdoba,1102561,,,,2,Segunda,56,"JUZG.DE NIÑEZ,ADOLES.VIOL.FLIAR Y DE GENERO Y PENAL JUVENIL 1ª NOM.SEC 2 -RIO IV",,,,,ARCHIVO,2019-02-25,PARALIZADO,2019-08-14
14,Córdoba,110281,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,110322,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,110327,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,110328,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,110334,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,110341,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,1103506,,,,2,Segunda,518,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.1A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-29,ACTIVO,2019-08-14
14,Córdoba,1103515,,,,2,Segunda,518,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.1A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-06-25,ACTIVO,2019-08-14
14,Córdoba,1103522,,,,2,Segunda,518,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.1A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-06-25,ACTIVO,2019-08-14
14,Córdoba,1103537,,,,2,Segunda,518,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.1A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-06-07,ACTIVO,2019-08-14
14,Córdoba,1103581,,,,2,Segunda,524,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.5A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-29,ACTIVO,2019-08-14
14,Córdoba,1103582,,,,2,Segunda,524,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.5A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-21,ACTIVO,2019-08-14
14,Córdoba,1103590,,,,2,Segunda,524,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.5A - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-15,ACTIVO,2019-08-14
14,Córdoba,1103792,,,,4,Cuarta,166,OF. UNICA DE EJECUCION FISCAL - V.MARIA,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-07,ACTIVO,2019-08-14
14,Córdoba,1103998,,,,10,Décima,548,OFICINA UNICA DE VIOLENCIA FAMILIAR Y DE GENERO - RIO TERCERO,,,,,ACTA AUDIENCIA,2019-03-21,ACTIVO,2019-08-14
14,Córdoba,1103998,,,,10,Décima,548,OFICINA UNICA DE VIOLENCIA FAMILIAR Y DE GENERO - RIO TERCERO,,,,,MEDIDAS CAUTELARES EN GENERAL,2019-03-06,ACTIVO,2019-08-14
14,Córdoba,1104438,,,,7,Séptima,656,OFICINA UNICA DE VIOLENCIA FAMILIAR Y DE GENERO (Juzg.1a Nom) - COSQUIN,,,,,ARCHIVO,2019-05-17,PARALIZADO,2019-08-14
14,Córdoba,1104938,,,,9,Novena,675,JUZ.CIV.COM.CONC.FAMI. SEC.2 - DEAN FUNES,,,,,SENTENCIA DEFINITIVA,2019-05-21,ACTIVO,2019-08-14
14,Córdoba,110500,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,1105029,,,,2,Segunda,525,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.6A - RIO CUARTO,,,,,ARCHIVO,2019-06-04,PARALIZADO,2019-08-14
14,Córdoba,1105068,,,,9,Novena,675,JUZ.CIV.COM.CONC.FAMI. SEC.2 - DEAN FUNES,,,,,SENTENCIA DEFINITIVA,2019-04-16,ACTIVO,2019-08-14
14,Córdoba,1105204,,,,6,Sexta,620,J.1A INST.C.C.FAM.2A-SEC.4 - VILLA DOLORES,,,,,AUTOS PARA SENTENCIA Y/O CIERRE PROBATORIO,2019-05-21,ACTIVO,2019-08-14
14,Córdoba,110522,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,110524,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,1105397,,,,9,Novena,675,JUZ.CIV.COM.CONC.FAMI. SEC.2 - DEAN FUNES,,,,,SENTENCIA DEFINITIVA,2019-02-08,ACTIVO,2019-08-14
14,Córdoba,110570,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-24,ACTIVO,2019-08-14
14,Córdoba,1105891,,,,3,Tercera,566,CAMARA APEL. CIV.COM.TRABAJO Y FLIA S1 - BELL VILLE,,,,,ARCHIVO,2019-03-29,ACTIVO,2019-08-14
14,Córdoba,1106282,,,,2,Segunda,504,J.1A INST.C.C.FAM.4A-SEC.7 - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-04-12,ACTIVO,2019-08-14
14,Córdoba,1106294,,,,3,Tercera,593,OF. UNICA DE EJECUCION FISCAL (JUZG.1A ) - MARCOS JUAREZ,,,,,REGULACION DE HONORARIOS,2019-04-10,ACTIVO,2019-08-14
14,Córdoba,1106588,,,,2,Segunda,518,OF. UNICA DE EJECUCION FISCAL - J.1A INST.C.C.FAM.1A - RIO CUARTO,,,,,ARCHIVO,2019-06-04,ACTIVO,2019-08-14
14,Córdoba,1106603,,,,3,Tercera,598,"JUZ.1 INS.C.C.CONC.FLIA.CTROL,NIÑEZ Y JUV.,PEN.JUVENIL Y FALTAS - S.Civ - CORRAL DE BUSTOS",,,,,MEDIDAS CAUTELARES EMBARGO,2019-06-06,ACTIVO,2019-08-14
14,Córdoba,1106852,,,,4,Cuarta,156,J.1A INS.CIV.COM.FLIA.2A-S.3 - V.MARIA,,,,,SENTENCIA DEFINITIVA,2019-03-26,ACTIVO,2019-08-14
14,Córdoba,1107221,,,,4,Cuarta,156,J.1A INS.CIV.COM.FLIA.2A-S.3 - V.MARIA,,,,,MEDIDAS CAUTELARES EMBARGO,2019-04-04,ACTIVO,2019-08-14
14,Córdoba,1107248,,,,1,Primera,112,JUZ.CIV.COM.CONC.Y FLIA. 2° NOM. - JESUS MARIA,,,,,MEDIDAS CAUTELARES EMBARGO,2019-04-10,ACTIVO,2019-08-14
14,Córdoba,1107490,,,,1,Primera,84,JUZG DE FAMILIA 3A NOM.,,,,,ARCHIVO,2019-04-09,ACTIVO,2019-08-14
14,Córdoba,1107691,,,,2,Segunda,486,CAMARA DEL TRABAJO S2 - RIO CUARTO,,,,,ACTA AUDIENCIA,2019-03-01,ACTIVO,2019-08-14
14,Córdoba,1107691,,,,2,Segunda,486,CAMARA DEL TRABAJO S2 - RIO CUARTO,,,,,ACTA AUDIENCIA,2019-04-03,ACTIVO,2019-08-14
14,Córdoba,1107691,,,,2,Segunda,486,CAMARA DEL TRABAJO S2 - RIO CUARTO,,,,,REGULACION DE HONORARIOS,2019-05-31,ACTIVO,2019-08-14
14,Córdoba,1107691,,,,2,Segunda,486,CAMARA DEL TRABAJO S2 - RIO CUARTO,,,,,SENTENCIA DEFINITIVA,2019-04-23,ACTIVO,2019-08-14
14,Córdoba,1108074,,,,2,Segunda,502,J.1A INST.C.C.FAM.3A-SEC.5 - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-06-24,ACTIVO,2019-08-14
14,Córdoba,1108101,,,,3,Tercera,598,"JUZ.1 INS.C.C.CONC.FLIA.CTROL,NIÑEZ Y JUV.,PEN.JUVENIL Y FALTAS - S.Civ - CORRAL DE BUSTOS",,,,,APERTURA SUCESION,2019-04-08,ACTIVO,2019-08-14
14,Córdoba,1108157,,,,7,Séptima,653,JUZ.CIV.COM.CONC.Y FLIA. 1°NOM. S.1- COSQUIN,,,,,MEDIDAS CAUTELARES EMBARGO,2019-04-01,ACTIVO,2019-08-14
14,Córdoba,1108173,,,,6,Sexta,618,J.1A INST.C.C.FAM.1A-SEC.2 - VILLA DOLORES,,,,,SENTENCIA DEFINITIVA,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,1108207,,,,2,Segunda,510,JUZG. DE CONCILIACION 1 NOM. - RIO CUARTO,,,,,ARCHIVO,2019-04-15,PARALIZADO,2019-08-14
14,Córdoba,1108266,,,,7,Séptima,644,J.1A INST.C.C.FAM.1A-SEC.2 - CRUZ DEL EJE,,,,,ACTA AUDIENCIA,2019-03-13,ACTIVO,2019-08-14
14,Córdoba,1108414,,,,6,Sexta,623,OF. UNICA DE EJECUCION FISCAL - VILLA DOLORES,,,,,REGULACION DE HONORARIOS,2019-03-11,ACTIVO,2019-08-14
14,Córdoba,1108585,,,,8,Octava,659,CAM.CRIM.COR.CYC.FAM.TRAB - SEC. CIVIL - LABOULAYE,,,,,ACTA AUDIENCIA,2019-04-23,ACTIVO,2019-08-14
14,Córdoba,1108585,,,,8,Octava,659,CAM.CRIM.COR.CYC.FAM.TRAB - SEC. CIVIL - LABOULAYE,,,,,SENTENCIA DEFINITIVA,2019-04-23,ACTIVO,2019-08-14
14,Córdoba,1108588,,,,7,Séptima,643,J.1A INST.C.C.FAM.1A-SEC.1 - CRUZ DEL EJE,,,,,ARCHIVO,2019-05-29,ACTIVO,2019-08-14
14,Córdoba,1108703,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-02,ACTIVO,2019-08-14
14,Córdoba,1108772,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-03,ACTIVO,2019-08-14
14,Córdoba,1109201,,,,1,Primera,684,JUZG DE FAMILIA 6A NOM.,,,,,ACTA AUDIENCIA,2019-03-12,ACTIVO,2019-08-14
14,Córdoba,1109201,,,,1,Primera,684,JUZG DE FAMILIA 6A NOM.,,,,,ACTA AUDIENCIA,2019-03-14,ACTIVO,2019-08-14
14,Córdoba,1109201,,,,1,Primera,684,JUZG DE FAMILIA 6A NOM.,,,,,ACTA AUDIENCIA,2019-03-21,ACTIVO,2019-08-14
14,Córdoba,1109201,,,,1,Primera,684,JUZG DE FAMILIA 6A NOM.,,,,,ACTA AUDIENCIA,2019-05-16,ACTIVO,2019-08-14
14,Córdoba,1109201,,,,1,Primera,684,JUZG DE FAMILIA 6A NOM.,,,,,ACTA AUDIENCIA,2019-05-20,ACTIVO,2019-08-14
14,Córdoba,1109374,,,,1,Primera,885,OF. EJECUCIONES PARTICULARES (JUZG.2a Nom) - CARLOS PAZ,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-11,ACTIVO,2019-08-14
14,Córdoba,1109955,,,,1,Primera,84,JUZG DE FAMILIA 3A NOM.,,,,,ARCHIVO,2019-04-10,ACTIVO,2019-08-14
14,Córdoba,1110340,,,,1,Primera,84,JUZG DE FAMILIA 3A NOM.,,,,,ARCHIVO,2019-04-03,ACTIVO,2019-08-14
14,Córdoba,1110771,,,,3,Tercera,590,J.1A INST.C.C.C.FLIA.2A - MARCOS JUAREZ,,,,,SENTENCIA DEFINITIVA,2019-04-08,ACTIVO,2019-08-14
14,Córdoba,1110839,,,,2,Segunda,486,CAMARA DEL TRABAJO S2 - RIO CUARTO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-04-29,ACTIVO,2019-08-14
14,Córdoba,1110839,,,,2,Segunda,486,CAMARA DEL TRABAJO S2 - RIO CUARTO,,,,,SENTENCIA HOMOLOGATORIA,2019-04-15,ACTIVO,2019-08-14
14,Córdoba,1111001,,,,3,Tercera,579,J.1A INST.C.C.FAM.2A-SEC.4 - BELL VILLE,,,,,MEDIDAS CAUTELARES EMBARGO,2019-02-14,ACTIVO,2019-08-14
14,Córdoba,1111254,,,,7,Séptima,937,JUZ.CIV.COM.CONC.Y FLIA. 2°NOM S.3- COSQUIN,,,,,RECURSO DE APELACION,2019-04-26,ACTIVO,2019-08-14
14,Córdoba,1111254,,,,7,Séptima,937,JUZ.CIV.COM.CONC.Y FLIA. 2°NOM S.3- COSQUIN,,,,,SENTENCIA DEFINITIVA,2019-04-11,ACTIVO,2019-08-14
14,Córdoba,1111535,,,,2,Segunda,510,JUZG. DE CONCILIACION 1 NOM. - RIO CUARTO,,,,,ARCHIVO,2019-05-07,PARALIZADO,2019-08-14
14,Córdoba,1111577,,,,5,Quinta,471,"JUZ.1 INS.C.C.CONC.FLIA.CTROL,NIÑEZ Y JUV,PEN.JUVENIL Y FALTAS - S.C. - LAS VARILLAS",,,,,SENTENCIA DEFINITIVA,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,1111625,,,,7,Séptima,636,CAMARA APEL. CIV.COM.TRABAJO Y FLIA S. LAB - CRUZ DEL EJE,,,,,ACTA AUDIENCIA,2019-04-09,ACTIVO,2019-08-14
14,Córdoba,1111625,,,,7,Séptima,636,CAMARA APEL. CIV.COM.TRABAJO Y FLIA S. LAB - CRUZ DEL EJE,,,,,ACTA AUDIENCIA,2019-04-24,ACTIVO,2019-08-14
14,Córdoba,1111625,,,,7,Séptima,636,CAMARA APEL. CIV.COM.TRABAJO Y FLIA S. LAB - CRUZ DEL EJE,,,,,ACTA AUDIENCIA,2019-05-03,ACTIVO,2019-08-14
14,Córdoba,1111753,,,,7,Séptima,643,J.1A INST.C.C.FAM.1A-SEC.1 - CRUZ DEL EJE,,,,,ACTA AUDIENCIA,2019-02-26,ACTIVO,2019-08-14
14,Córdoba,1111753,,,,7,Séptima,643,J.1A INST.C.C.FAM.1A-SEC.1 - CRUZ DEL EJE,,,,,ACTA AUDIENCIA,2019-03-07,ACTIVO,2019-08-14
14,Córdoba,1111850,,,,1,Primera,84,JUZG DE FAMILIA 3A NOM.,,,,,ARCHIVO,2019-04-04,ACTIVO,2019-08-14
14,Córdoba,1112672,,,,6,Sexta,619,J.1A INST.C.C.FAM.2A-SEC.3 - VILLA DOLORES,,,,,MEDIDAS CAUTELARES EMBARGO,2019-03-28,ACTIVO,2019-08-14
14,Córdoba,1112866,,,,1,Primera,111,JUZ.CIV.COM.CONC.Y FLIA. 1° NOM. - JESUS MARIA,,,,,SENTENCIA DEFINITIVA,2019-02-22,ACTIVO,2019-08-14
14,Córdoba,1113006,,,,1,Primera,102,JUZGADO CIVI.COM.CONC. Y FAMILIA 1era Nom - SEC.2 - RIO SEGUNDO,,,,,MEDIDAS CAUTELARES EMBARGO,2019-04-15,ACTIVO,2019-08-14
14,Córdoba,1113203,,,,2,Segunda,56,"JUZG.DE NIÑEZ,ADOLES.VIOL.FLIAR Y DE GENERO Y PENAL JUVENIL 1ª NOM.SEC 2 -RIO IV",,,,,ARCHIVO,2019-04-09,PARALIZADO,2019-08-14
14,Córdoba,1113394,,,,1,Primera,65,OF. EJECUCIONES FISCALES (JUZG.1a Nom) - CARLOS PAZ,,,,,REGULACION DE HONORARIOS,2019-06-10,ACTIVO,2019-08-14
14,Córdoba,1114251,,,,5,Quinta,471,"JUZ.1 INS.C.C.CONC.FLIA.CTROL,NIÑEZ Y JUV,PEN.JUVENIL Y FALTAS - S.C. - LAS VARILLAS",,,,,ACTA AUDIENCIA,2019-03-07,ACTIVO,2019-08-14
14,Córdoba,1114501,,,,2,Segunda,553,J.1A INST.C.C.CON.FAM.1A-SEC.2 - LA CARLOTA,,,,,SENTENCIA DEFINITIVA,2019-02-06,ACTIVO,2019-08-14
14,Córdoba,1114710,,,,2,Segunda,56,"JUZG.DE NIÑEZ,ADOLES.VIOL.FLIAR Y DE GENERO Y PENAL JUVENIL 1ª NOM.SEC 2 -RIO IV",,,,,ARCHIVO,2019-04-08,PARALIZADO,2019-08-14
14,Córdoba,1114983,,,,2,Segunda,56,"JUZG.DE NIÑEZ,ADOLES.VIOL.FLIAR Y DE GENERO Y PENAL JUVENIL 1ª NOM.SEC 2 -RIO IV",,,,,ARCHIVO,2019-04-04,PARALIZADO,2019-08-14
14,Córdoba,1115101,,,,3,Tercera,567,CAMARA APEL. CIV.COM.TRABAJO Y FLIA S2 - BELL VILLE,,,,,SENTENCIA DEFINITIVA,2019-04-01,ACTIVO,2019-08-14
14,Córdoba,111523,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,111527,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,1115314,,,,1,Primera,84,JUZG DE FAMILIA 3A NOM.,,,,,ARCHIVO,2019-04-22,ACTIVO,2019-08-14
14,Córdoba,1115363,,,,6,Sexta,609,CAMARA APEL. CIV.COM.TRABAJO Y FLIA - VILLA DOLORES,,,,,SENTENCIA DEFINITIVA,2019-06-27,ACTIVO,2019-08-14
14,Córdoba,111560,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,111568,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,111575,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
14,Córdoba,111583,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-05-15,ACTIVO,2019-08-14
14,Córdoba,111588,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-07,ACTIVO,2019-08-14
14,Córdoba,111589,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-07,ACTIVO,2019-08-14
14,Córdoba,111592,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-11,ACTIVO,2019-08-14
14,Córdoba,111594,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-11,ACTIVO,2019-08-14
14,Córdoba,111597,,,,7,Séptima,74,OF. DE EJECUCION FISCAL (JUZG.1A NOM) - COSQUIN,,,,,ARCHIVO,2019-06-14,ACTIVO,2019-08-14
26,Chubut,1/1/2015,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-02,En trámite,2021-05-13
26,Chubut,1/1/2018,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-02-01,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-03-10,En trámite,2021-05-13
26,Chubut,1/1/2018,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-02-01,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-03-17,En trámite,2021-05-13
26,Chubut,1/1/2018,2,Civil y comercial,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-02-01,1020,Daños y perjuicios,Daños y perjuicios,Providencia simple,2021-03-19,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-01-14,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Autos para resolver,2021-01-22,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-01-22,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Sentencia Interlocutoria,2021-01-25,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-01-29,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-02-03,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-02-11,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-02-23,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-03-08,En trámite,2021-05-13
26,Chubut,1/1/2021,1,Laboral,Amparo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-01-13,1149,Acción de amparo,Amparo,Providencia simple,2021-03-30,En trámite,2021-05-13
26,Chubut,1/10/2009,,,,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",,,,,Providencia simple,2021-02-23,En trámite,2021-05-13
26,Chubut,1/10/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-02-01,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-09,Archivado,2021-05-13
26,Chubut,1/10/2019,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2019-02-01,1077,Ejecución fiscal,Ejecuciones fiscales,Autos para resolver,2021-04-29,En trámite,2021-05-13
26,Chubut,1/10/2021,4,Ejecutivo,Tributario fiscal y contencioso administrativo,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2021-02-03,1077,Ejecución fiscal,Ejecuciones fiscales,Providencia simple,2021-02-08,En trámite,2021-05-13
26,Chubut,1/100/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-03-13,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-02-04,En trámite,2021-05-13
26,Chubut,1/100/2018,1,Laboral,Laboral,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2018-03-13,1155,Cobro de pesos e indem. de ley,Cobro de dinero,Providencia simple,2021-03-29,Archivado,2021-05-13
26,Chubut,1/100/2020,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2020-06-04,1088,Juicio Ejecutivo,Cobro de dinero,Sentencia Interlocutoria. Finalizado Sentencia de trance y remate,2021-02-04,Finalizado Sentencia de trance y remate,2021-05-13
26,Chubut,1/100/2020,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2020-06-04,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-03-02,En trámite,2021-05-13
26,Chubut,1/100/2020,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2020-06-04,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-03-19,En trámite,2021-05-13
26,Chubut,1/100/2020,4,Ejecutivo,Civil patrimonial y Comercial,1,Rawson,4,"RW - Juzgado Civil, Comercial, Laboral, Rural y de Minería",2020-06-04,1088,Juicio Ejecutivo,Cobro de dinero,Providencia simple,2021-04-12,En trámite,2021-05-13
